시간,채널명,시청가구수
2026-06-02 15:42:00,KT알파 쇼핑,949
2026-06-02 15:42:10,KT알파 쇼핑,953
2026-06-02 15:42:20,KT알파 쇼핑,964
2026-06-02 15:42:30,KT알파 쇼핑,962
2026-06-02 15:42:40,KT알파 쇼핑,969
2026-06-02 15:42:50,KT알파 쇼핑,962
2026-06-02 15:43:00,KT알파 쇼핑,969
2026-06-02 15:43:10,KT알파 쇼핑,972
2026-06-02 15:43:20,KT알파 쇼핑,951
2026-06-02 15:43:30,KT알파 쇼핑,927
2026-06-02 15:43:40,KT알파 쇼핑,914
2026-06-02 15:43:50,KT알파 쇼핑,915
2026-06-02 15:44:00,KT알파 쇼핑,894
2026-06-02 15:44:10,KT알파 쇼핑,879
2026-06-02 15:44:20,KT알파 쇼핑,914
2026-06-02 15:44:30,KT알파 쇼핑,947
2026-06-02 15:44:40,KT알파 쇼핑,953
2026-06-02 15:44:50,KT알파 쇼핑,968
2026-06-02 15:45:00,KT알파 쇼핑,1018
2026-06-02 15:45:10,KT알파 쇼핑,1041
2026-06-02 15:45:20,KT알파 쇼핑,1030
2026-06-02 15:45:30,KT알파 쇼핑,1012
2026-06-02 15:45:40,KT알파 쇼핑,978
2026-06-02 15:45:50,KT알파 쇼핑,965
2026-06-02 15:46:00,KT알파 쇼핑,958
2026-06-02 15:46:10,KT알파 쇼핑,964
2026-06-02 15:46:20,KT알파 쇼핑,984
2026-06-02 15:46:30,KT알파 쇼핑,976
2026-06-02 15:46:40,KT알파 쇼핑,977
2026-06-02 15:46:50,KT알파 쇼핑,978
2026-06-02 15:47:00,KT알파 쇼핑,988
2026-06-02 15:47:10,KT알파 쇼핑,995
2026-06-02 15:47:20,KT알파 쇼핑,989
2026-06-02 15:47:30,KT알파 쇼핑,1001
2026-06-02 15:47:40,KT알파 쇼핑,1009
2026-06-02 15:47:50,KT알파 쇼핑,1021
2026-06-02 15:48:00,KT알파 쇼핑,1007
2026-06-02 15:48:10,KT알파 쇼핑,986
2026-06-02 15:48:20,KT알파 쇼핑,957
2026-06-02 15:48:30,KT알파 쇼핑,939
2026-06-02 15:48:40,KT알파 쇼핑,928
2026-06-02 15:48:50,KT알파 쇼핑,954
2026-06-02 15:49:00,KT알파 쇼핑,951
2026-06-02 15:49:10,KT알파 쇼핑,967
2026-06-02 15:49:20,KT알파 쇼핑,978
2026-06-02 15:49:30,KT알파 쇼핑,998
2026-06-02 15:49:40,KT알파 쇼핑,1003
2026-06-02 15:49:50,KT알파 쇼핑,1011
2026-06-02 15:50:00,KT알파 쇼핑,1038
2026-06-02 15:50:10,KT알파 쇼핑,1025
2026-06-02 15:50:20,KT알파 쇼핑,1040
2026-06-02 15:50:30,KT알파 쇼핑,1080
2026-06-02 15:50:40,KT알파 쇼핑,1137
2026-06-02 15:50:50,KT알파 쇼핑,1128
2026-06-02 15:51:00,KT알파 쇼핑,1061
2026-06-02 15:51:10,KT알파 쇼핑,978
2026-06-02 15:51:20,KT알파 쇼핑,944
2026-06-02 15:51:30,KT알파 쇼핑,945
2026-06-02 15:51:40,KT알파 쇼핑,933
2026-06-02 15:51:50,KT알파 쇼핑,947
2026-06-02 15:52:00,KT알파 쇼핑,952
2026-06-02 15:52:10,KT알파 쇼핑,966
2026-06-02 15:52:20,KT알파 쇼핑,969
2026-06-02 15:52:30,KT알파 쇼핑,960
2026-06-02 15:52:40,KT알파 쇼핑,951
2026-06-02 15:52:50,KT알파 쇼핑,955
2026-06-02 15:53:00,KT알파 쇼핑,958
2026-06-02 15:53:10,KT알파 쇼핑,971
2026-06-02 15:53:20,KT알파 쇼핑,975
2026-06-02 15:53:30,KT알파 쇼핑,962
2026-06-02 15:53:40,KT알파 쇼핑,965
2026-06-02 15:53:50,KT알파 쇼핑,984
2026-06-02 15:54:00,KT알파 쇼핑,993
2026-06-02 15:54:10,KT알파 쇼핑,994
2026-06-02 15:54:20,KT알파 쇼핑,977
2026-06-02 15:54:30,KT알파 쇼핑,982
2026-06-02 15:54:40,KT알파 쇼핑,1002
2026-06-02 15:54:50,KT알파 쇼핑,1017
2026-06-02 15:55:00,KT알파 쇼핑,1002
2026-06-02 15:55:10,KT알파 쇼핑,936
2026-06-02 15:55:20,KT알파 쇼핑,930
2026-06-02 15:55:30,KT알파 쇼핑,943
2026-06-02 15:55:40,KT알파 쇼핑,951
2026-06-02 15:55:50,KT알파 쇼핑,960
2026-06-02 15:56:00,KT알파 쇼핑,964
2026-06-02 15:56:10,KT알파 쇼핑,966
2026-06-02 15:56:20,KT알파 쇼핑,983
2026-06-02 15:56:30,KT알파 쇼핑,1002
2026-06-02 15:56:40,KT알파 쇼핑,1013
2026-06-02 15:56:50,KT알파 쇼핑,993
2026-06-02 15:57:00,KT알파 쇼핑,1000
2026-06-02 15:57:10,KT알파 쇼핑,998
2026-06-02 15:57:20,KT알파 쇼핑,1023
2026-06-02 15:57:30,KT알파 쇼핑,1021
2026-06-02 15:57:40,KT알파 쇼핑,1037
2026-06-02 15:57:50,KT알파 쇼핑,1034
2026-06-02 15:58:00,KT알파 쇼핑,1037
2026-06-02 15:58:10,KT알파 쇼핑,1037
2026-06-02 15:58:20,KT알파 쇼핑,1026
2026-06-02 15:58:30,KT알파 쇼핑,1002
2026-06-02 15:58:40,KT알파 쇼핑,1009
2026-06-02 15:58:50,KT알파 쇼핑,1020
2026-06-02 15:59:00,KT알파 쇼핑,1052
2026-06-02 15:59:10,KT알파 쇼핑,1069
2026-06-02 15:59:20,KT알파 쇼핑,1082
2026-06-02 15:59:30,KT알파 쇼핑,1097
2026-06-02 15:59:40,KT알파 쇼핑,1094
2026-06-02 15:59:50,KT알파 쇼핑,1099
2026-06-02 16:00:00,KT알파 쇼핑,1135
2026-06-02 16:00:10,KT알파 쇼핑,1142
2026-06-02 16:00:20,KT알파 쇼핑,1157
2026-06-02 16:00:30,KT알파 쇼핑,1187
2026-06-02 16:00:40,KT알파 쇼핑,1215
2026-06-02 16:00:50,KT알파 쇼핑,1302
2026-06-02 16:01:00,KT알파 쇼핑,1408
2026-06-02 16:01:10,KT알파 쇼핑,1296
2026-06-02 16:01:20,KT알파 쇼핑,1133
2026-06-02 16:01:30,KT알파 쇼핑,1075
2026-06-02 16:01:40,KT알파 쇼핑,1056
2026-06-02 16:01:50,KT알파 쇼핑,1026
2026-06-02 16:02:00,KT알파 쇼핑,1015
2026-06-02 16:02:10,KT알파 쇼핑,995
2026-06-02 16:02:20,KT알파 쇼핑,997
2026-06-02 16:02:30,KT알파 쇼핑,983
2026-06-02 16:02:40,KT알파 쇼핑,960
2026-06-02 16:02:50,KT알파 쇼핑,929
2026-06-02 16:03:00,KT알파 쇼핑,933
2026-06-02 16:03:10,KT알파 쇼핑,934
2026-06-02 15:42:00,NS Shop+,767
2026-06-02 15:42:10,NS Shop+,781
2026-06-02 15:42:20,NS Shop+,778
2026-06-02 15:42:30,NS Shop+,791
2026-06-02 15:42:40,NS Shop+,797
2026-06-02 15:42:50,NS Shop+,820
2026-06-02 15:43:00,NS Shop+,825
2026-06-02 15:43:10,NS Shop+,814
2026-06-02 15:43:20,NS Shop+,811
2026-06-02 15:43:30,NS Shop+,832
2026-06-02 15:43:40,NS Shop+,823
2026-06-02 15:43:50,NS Shop+,800
2026-06-02 15:44:00,NS Shop+,813
2026-06-02 15:44:10,NS Shop+,809
2026-06-02 15:44:20,NS Shop+,830
2026-06-02 15:44:30,NS Shop+,850
2026-06-02 15:44:40,NS Shop+,848
2026-06-02 15:44:50,NS Shop+,817
2026-06-02 15:45:00,NS Shop+,827
2026-06-02 15:45:10,NS Shop+,838
2026-06-02 15:45:20,NS Shop+,850
2026-06-02 15:45:30,NS Shop+,849
2026-06-02 15:45:40,NS Shop+,866
2026-06-02 15:45:50,NS Shop+,869
2026-06-02 15:46:00,NS Shop+,881
2026-06-02 15:46:10,NS Shop+,909
2026-06-02 15:46:20,NS Shop+,909
2026-06-02 15:46:30,NS Shop+,887
2026-06-02 15:46:40,NS Shop+,869
2026-06-02 15:46:50,NS Shop+,874
2026-06-02 15:47:00,NS Shop+,891
2026-06-02 15:47:10,NS Shop+,879
2026-06-02 15:47:20,NS Shop+,878
2026-06-02 15:47:30,NS Shop+,890
2026-06-02 15:47:40,NS Shop+,909
2026-06-02 15:47:50,NS Shop+,909
2026-06-02 15:48:00,NS Shop+,919
2026-06-02 15:48:10,NS Shop+,927
2026-06-02 15:48:20,NS Shop+,934
2026-06-02 15:48:30,NS Shop+,934
2026-06-02 15:48:40,NS Shop+,955
2026-06-02 15:48:50,NS Shop+,970
2026-06-02 15:49:00,NS Shop+,1012
2026-06-02 15:49:10,NS Shop+,1007
2026-06-02 15:49:20,NS Shop+,978
2026-06-02 15:49:30,NS Shop+,943
2026-06-02 15:49:40,NS Shop+,916
2026-06-02 15:49:50,NS Shop+,884
2026-06-02 15:50:00,NS Shop+,863
2026-06-02 15:50:10,NS Shop+,864
2026-06-02 15:50:20,NS Shop+,858
2026-06-02 15:50:30,NS Shop+,862
2026-06-02 15:50:40,NS Shop+,854
2026-06-02 15:50:50,NS Shop+,860
2026-06-02 15:51:00,NS Shop+,884
2026-06-02 15:51:10,NS Shop+,880
2026-06-02 15:51:20,NS Shop+,915
2026-06-02 15:51:30,NS Shop+,934
2026-06-02 15:51:40,NS Shop+,962
2026-06-02 15:51:50,NS Shop+,966
2026-06-02 15:52:00,NS Shop+,955
2026-06-02 15:52:10,NS Shop+,944
2026-06-02 15:52:20,NS Shop+,969
2026-06-02 15:52:30,NS Shop+,997
2026-06-02 15:52:40,NS Shop+,1021
2026-06-02 15:52:50,NS Shop+,1022
2026-06-02 15:53:00,NS Shop+,986
2026-06-02 15:53:10,NS Shop+,939
2026-06-02 15:53:20,NS Shop+,929
2026-06-02 15:53:30,NS Shop+,933
2026-06-02 15:53:40,NS Shop+,948
2026-06-02 15:53:50,NS Shop+,939
2026-06-02 15:54:00,NS Shop+,905
2026-06-02 15:54:10,NS Shop+,898
2026-06-02 15:54:20,NS Shop+,890
2026-06-02 15:54:30,NS Shop+,903
2026-06-02 15:54:40,NS Shop+,938
2026-06-02 15:54:50,NS Shop+,979
2026-06-02 15:55:00,NS Shop+,1037
2026-06-02 15:55:10,NS Shop+,1106
2026-06-02 15:55:20,NS Shop+,1127
2026-06-02 15:55:30,NS Shop+,1126
2026-06-02 15:55:40,NS Shop+,1143
2026-06-02 15:55:50,NS Shop+,1222
2026-06-02 15:56:00,NS Shop+,1240
2026-06-02 15:56:10,NS Shop+,1173
2026-06-02 15:56:20,NS Shop+,1065
2026-06-02 15:56:30,NS Shop+,1004
2026-06-02 15:56:40,NS Shop+,963
2026-06-02 15:56:50,NS Shop+,975
2026-06-02 15:57:00,NS Shop+,958
2026-06-02 15:57:10,NS Shop+,943
2026-06-02 15:57:20,NS Shop+,934
2026-06-02 15:57:30,NS Shop+,945
2026-06-02 15:57:40,NS Shop+,951
2026-06-02 15:57:50,NS Shop+,944
2026-06-02 15:58:00,NS Shop+,951
2026-06-02 15:58:10,NS Shop+,982
2026-06-02 15:58:20,NS Shop+,999
2026-06-02 15:58:30,NS Shop+,1012
2026-06-02 15:58:40,NS Shop+,1026
2026-06-02 15:58:50,NS Shop+,1100
2026-06-02 15:59:00,NS Shop+,1116
2026-06-02 15:59:10,NS Shop+,1083
2026-06-02 15:59:20,NS Shop+,1013
2026-06-02 15:59:30,NS Shop+,939
2026-06-02 15:59:40,NS Shop+,926
2026-06-02 15:59:50,NS Shop+,941
2026-06-02 16:00:00,NS Shop+,931
2026-06-02 16:00:10,NS Shop+,932
2026-06-02 16:00:20,NS Shop+,915
2026-06-02 16:00:30,NS Shop+,891
2026-06-02 16:00:40,NS Shop+,878
2026-06-02 16:00:50,NS Shop+,882
2026-06-02 16:01:00,NS Shop+,891
2026-06-02 16:01:10,NS Shop+,892
2026-06-02 16:01:20,NS Shop+,892
2026-06-02 16:01:30,NS Shop+,905
2026-06-02 16:01:40,NS Shop+,919
2026-06-02 16:01:50,NS Shop+,934
2026-06-02 16:02:00,NS Shop+,946
2026-06-02 16:02:10,NS Shop+,947
2026-06-02 16:02:20,NS Shop+,951
2026-06-02 16:02:30,NS Shop+,1006
2026-06-02 16:02:40,NS Shop+,1072
2026-06-02 16:02:50,NS Shop+,1145
2026-06-02 16:03:00,NS Shop+,1055
2026-06-02 16:03:10,NS Shop+,901
2026-06-02 15:42:00,쇼핑엔티,734
2026-06-02 15:42:10,쇼핑엔티,704
2026-06-02 15:42:20,쇼핑엔티,668
2026-06-02 15:42:30,쇼핑엔티,672
2026-06-02 15:42:40,쇼핑엔티,669
2026-06-02 15:42:50,쇼핑엔티,658
2026-06-02 15:43:00,쇼핑엔티,636
2026-06-02 15:43:10,쇼핑엔티,627
2026-06-02 15:43:20,쇼핑엔티,626
2026-06-02 15:43:30,쇼핑엔티,638
2026-06-02 15:43:40,쇼핑엔티,630
2026-06-02 15:43:50,쇼핑엔티,636
2026-06-02 15:44:00,쇼핑엔티,626
2026-06-02 15:44:10,쇼핑엔티,621
2026-06-02 15:44:20,쇼핑엔티,621
2026-06-02 15:44:30,쇼핑엔티,635
2026-06-02 15:44:40,쇼핑엔티,649
2026-06-02 15:44:50,쇼핑엔티,672
2026-06-02 15:45:00,쇼핑엔티,671
2026-06-02 15:45:10,쇼핑엔티,659
2026-06-02 15:45:20,쇼핑엔티,680
2026-06-02 15:45:30,쇼핑엔티,707
2026-06-02 15:45:40,쇼핑엔티,693
2026-06-02 15:45:50,쇼핑엔티,676
2026-06-02 15:46:00,쇼핑엔티,654
2026-06-02 15:46:10,쇼핑엔티,653
2026-06-02 15:46:20,쇼핑엔티,654
2026-06-02 15:46:30,쇼핑엔티,663
2026-06-02 15:46:40,쇼핑엔티,679
2026-06-02 15:46:50,쇼핑엔티,689
2026-06-02 15:47:00,쇼핑엔티,665
2026-06-02 15:47:10,쇼핑엔티,606
2026-06-02 15:47:20,쇼핑엔티,566
2026-06-02 15:47:30,쇼핑엔티,549
2026-06-02 15:47:40,쇼핑엔티,560
2026-06-02 15:47:50,쇼핑엔티,545
2026-06-02 15:48:00,쇼핑엔티,520
2026-06-02 15:48:10,쇼핑엔티,499
2026-06-02 15:48:20,쇼핑엔티,493
2026-06-02 15:48:30,쇼핑엔티,496
2026-06-02 15:48:40,쇼핑엔티,495
2026-06-02 15:48:50,쇼핑엔티,484
2026-06-02 15:49:00,쇼핑엔티,501
2026-06-02 15:49:10,쇼핑엔티,501
2026-06-02 15:49:20,쇼핑엔티,491
2026-06-02 15:49:30,쇼핑엔티,487
2026-06-02 15:49:40,쇼핑엔티,483
2026-06-02 15:49:50,쇼핑엔티,485
2026-06-02 15:50:00,쇼핑엔티,481
2026-06-02 15:50:10,쇼핑엔티,485
2026-06-02 15:50:20,쇼핑엔티,473
2026-06-02 15:50:30,쇼핑엔티,476
2026-06-02 15:50:40,쇼핑엔티,476
2026-06-02 15:50:50,쇼핑엔티,482
2026-06-02 15:51:00,쇼핑엔티,484
2026-06-02 15:51:10,쇼핑엔티,492
2026-06-02 15:51:20,쇼핑엔티,498
2026-06-02 15:51:30,쇼핑엔티,505
2026-06-02 15:51:40,쇼핑엔티,508
2026-06-02 15:51:50,쇼핑엔티,507
2026-06-02 15:52:00,쇼핑엔티,513
2026-06-02 15:52:10,쇼핑엔티,533
2026-06-02 15:52:20,쇼핑엔티,533
2026-06-02 15:52:30,쇼핑엔티,534
2026-06-02 15:52:40,쇼핑엔티,542
2026-06-02 15:52:50,쇼핑엔티,555
2026-06-02 15:53:00,쇼핑엔티,569
2026-06-02 15:53:10,쇼핑엔티,581
2026-06-02 15:53:20,쇼핑엔티,589
2026-06-02 15:53:30,쇼핑엔티,591
2026-06-02 15:53:40,쇼핑엔티,597
2026-06-02 15:53:50,쇼핑엔티,593
2026-06-02 15:54:00,쇼핑엔티,592
2026-06-02 15:54:10,쇼핑엔티,593
2026-06-02 15:54:20,쇼핑엔티,602
2026-06-02 15:54:30,쇼핑엔티,607
2026-06-02 15:54:40,쇼핑엔티,594
2026-06-02 15:54:50,쇼핑엔티,579
2026-06-02 15:55:00,쇼핑엔티,586
2026-06-02 15:55:10,쇼핑엔티,597
2026-06-02 15:55:20,쇼핑엔티,591
2026-06-02 15:55:30,쇼핑엔티,586
2026-06-02 15:55:40,쇼핑엔티,586
2026-06-02 15:55:50,쇼핑엔티,593
2026-06-02 15:56:00,쇼핑엔티,588
2026-06-02 15:56:10,쇼핑엔티,591
2026-06-02 15:56:20,쇼핑엔티,600
2026-06-02 15:56:30,쇼핑엔티,595
2026-06-02 15:56:40,쇼핑엔티,586
2026-06-02 15:56:50,쇼핑엔티,582
2026-06-02 15:57:00,쇼핑엔티,566
2026-06-02 15:57:10,쇼핑엔티,566
2026-06-02 15:57:20,쇼핑엔티,584
2026-06-02 15:57:30,쇼핑엔티,568
2026-06-02 15:57:40,쇼핑엔티,546
2026-06-02 15:57:50,쇼핑엔티,551
2026-06-02 15:58:00,쇼핑엔티,542
2026-06-02 15:58:10,쇼핑엔티,539
2026-06-02 15:58:20,쇼핑엔티,546
2026-06-02 15:58:30,쇼핑엔티,563
2026-06-02 15:58:40,쇼핑엔티,553
2026-06-02 15:58:50,쇼핑엔티,545
2026-06-02 15:59:00,쇼핑엔티,535
2026-06-02 15:59:10,쇼핑엔티,540
2026-06-02 15:59:20,쇼핑엔티,539
2026-06-02 15:59:30,쇼핑엔티,549
2026-06-02 15:59:40,쇼핑엔티,560
2026-06-02 15:59:50,쇼핑엔티,573
2026-06-02 16:00:00,쇼핑엔티,569
2026-06-02 16:00:10,쇼핑엔티,557
2026-06-02 16:00:20,쇼핑엔티,547
2026-06-02 16:00:30,쇼핑엔티,544
2026-06-02 16:00:40,쇼핑엔티,541
2026-06-02 16:00:50,쇼핑엔티,547
2026-06-02 16:01:00,쇼핑엔티,554
2026-06-02 16:01:10,쇼핑엔티,546
2026-06-02 16:01:20,쇼핑엔티,549
2026-06-02 16:01:30,쇼핑엔티,557
2026-06-02 16:01:40,쇼핑엔티,581
2026-06-02 16:01:50,쇼핑엔티,604
2026-06-02 16:02:00,쇼핑엔티,615
2026-06-02 16:02:10,쇼핑엔티,643
2026-06-02 16:02:20,쇼핑엔티,668
2026-06-02 16:02:30,쇼핑엔티,650
2026-06-02 16:02:40,쇼핑엔티,644
2026-06-02 16:02:50,쇼핑엔티,618
2026-06-02 16:03:00,쇼핑엔티,605
2026-06-02 16:03:10,쇼핑엔티,617
2026-06-02 15:42:00,LOTTE OneTV,263
2026-06-02 15:42:10,LOTTE OneTV,257
2026-06-02 15:42:20,LOTTE OneTV,219
2026-06-02 15:42:30,LOTTE OneTV,225
2026-06-02 15:42:40,LOTTE OneTV,240
2026-06-02 15:42:50,LOTTE OneTV,231
2026-06-02 15:43:00,LOTTE OneTV,211
2026-06-02 15:43:10,LOTTE OneTV,199
2026-06-02 15:43:20,LOTTE OneTV,195
2026-06-02 15:43:30,LOTTE OneTV,194
2026-06-02 15:43:40,LOTTE OneTV,192
2026-06-02 15:43:50,LOTTE OneTV,191
2026-06-02 15:44:00,LOTTE OneTV,197
2026-06-02 15:44:10,LOTTE OneTV,196
2026-06-02 15:44:20,LOTTE OneTV,197
2026-06-02 15:44:30,LOTTE OneTV,194
2026-06-02 15:44:40,LOTTE OneTV,194
2026-06-02 15:44:50,LOTTE OneTV,196
2026-06-02 15:45:00,LOTTE OneTV,201
2026-06-02 15:45:10,LOTTE OneTV,197
2026-06-02 15:45:20,LOTTE OneTV,196
2026-06-02 15:45:30,LOTTE OneTV,201
2026-06-02 15:45:40,LOTTE OneTV,205
2026-06-02 15:45:50,LOTTE OneTV,209
2026-06-02 15:46:00,LOTTE OneTV,220
2026-06-02 15:46:10,LOTTE OneTV,224
2026-06-02 15:46:20,LOTTE OneTV,227
2026-06-02 15:46:30,LOTTE OneTV,219
2026-06-02 15:46:40,LOTTE OneTV,207
2026-06-02 15:46:50,LOTTE OneTV,199
2026-06-02 15:47:00,LOTTE OneTV,199
2026-06-02 15:47:10,LOTTE OneTV,201
2026-06-02 15:47:20,LOTTE OneTV,197
2026-06-02 15:47:30,LOTTE OneTV,200
2026-06-02 15:47:40,LOTTE OneTV,193
2026-06-02 15:47:50,LOTTE OneTV,196
2026-06-02 15:48:00,LOTTE OneTV,195
2026-06-02 15:48:10,LOTTE OneTV,191
2026-06-02 15:48:20,LOTTE OneTV,185
2026-06-02 15:48:30,LOTTE OneTV,183
2026-06-02 15:48:40,LOTTE OneTV,174
2026-06-02 15:48:50,LOTTE OneTV,173
2026-06-02 15:49:00,LOTTE OneTV,175
2026-06-02 15:49:10,LOTTE OneTV,179
2026-06-02 15:49:20,LOTTE OneTV,179
2026-06-02 15:49:30,LOTTE OneTV,179
2026-06-02 15:49:40,LOTTE OneTV,177
2026-06-02 15:49:50,LOTTE OneTV,189
2026-06-02 15:50:00,LOTTE OneTV,186
2026-06-02 15:50:10,LOTTE OneTV,188
2026-06-02 15:50:20,LOTTE OneTV,180
2026-06-02 15:50:30,LOTTE OneTV,178
2026-06-02 15:50:40,LOTTE OneTV,183
2026-06-02 15:50:50,LOTTE OneTV,187
2026-06-02 15:51:00,LOTTE OneTV,193
2026-06-02 15:51:10,LOTTE OneTV,190
2026-06-02 15:51:20,LOTTE OneTV,191
2026-06-02 15:51:30,LOTTE OneTV,187
2026-06-02 15:51:40,LOTTE OneTV,183
2026-06-02 15:51:50,LOTTE OneTV,187
2026-06-02 15:52:00,LOTTE OneTV,194
2026-06-02 15:52:10,LOTTE OneTV,191
2026-06-02 15:52:20,LOTTE OneTV,194
2026-06-02 15:52:30,LOTTE OneTV,194
2026-06-02 15:52:40,LOTTE OneTV,192
2026-06-02 15:52:50,LOTTE OneTV,192
2026-06-02 15:53:00,LOTTE OneTV,198
2026-06-02 15:53:10,LOTTE OneTV,198
2026-06-02 15:53:20,LOTTE OneTV,192
2026-06-02 15:53:30,LOTTE OneTV,197
2026-06-02 15:53:40,LOTTE OneTV,201
2026-06-02 15:53:50,LOTTE OneTV,197
2026-06-02 15:54:00,LOTTE OneTV,200
2026-06-02 15:54:10,LOTTE OneTV,203
2026-06-02 15:54:20,LOTTE OneTV,204
2026-06-02 15:54:30,LOTTE OneTV,196
2026-06-02 15:54:40,LOTTE OneTV,198
2026-06-02 15:54:50,LOTTE OneTV,201
2026-06-02 15:55:00,LOTTE OneTV,196
2026-06-02 15:55:10,LOTTE OneTV,188
2026-06-02 15:55:20,LOTTE OneTV,182
2026-06-02 15:55:30,LOTTE OneTV,187
2026-06-02 15:55:40,LOTTE OneTV,185
2026-06-02 15:55:50,LOTTE OneTV,187
2026-06-02 15:56:00,LOTTE OneTV,188
2026-06-02 15:56:10,LOTTE OneTV,190
2026-06-02 15:56:20,LOTTE OneTV,194
2026-06-02 15:56:30,LOTTE OneTV,201
2026-06-02 15:56:40,LOTTE OneTV,200
2026-06-02 15:56:50,LOTTE OneTV,198
2026-06-02 15:57:00,LOTTE OneTV,207
2026-06-02 15:57:10,LOTTE OneTV,213
2026-06-02 15:57:20,LOTTE OneTV,212
2026-06-02 15:57:30,LOTTE OneTV,216
2026-06-02 15:57:40,LOTTE OneTV,216
2026-06-02 15:57:50,LOTTE OneTV,216
2026-06-02 15:58:00,LOTTE OneTV,216
2026-06-02 15:58:10,LOTTE OneTV,217
2026-06-02 15:58:20,LOTTE OneTV,217
2026-06-02 15:58:30,LOTTE OneTV,208
2026-06-02 15:58:40,LOTTE OneTV,204
2026-06-02 15:58:50,LOTTE OneTV,203
2026-06-02 15:59:00,LOTTE OneTV,198
2026-06-02 15:59:10,LOTTE OneTV,198
2026-06-02 15:59:20,LOTTE OneTV,202
2026-06-02 15:59:30,LOTTE OneTV,202
2026-06-02 15:59:40,LOTTE OneTV,204
2026-06-02 15:59:50,LOTTE OneTV,198
2026-06-02 16:00:00,LOTTE OneTV,202
2026-06-02 16:00:10,LOTTE OneTV,196
2026-06-02 16:00:20,LOTTE OneTV,193
2026-06-02 16:00:30,LOTTE OneTV,190
2026-06-02 16:00:40,LOTTE OneTV,194
2026-06-02 16:00:50,LOTTE OneTV,200
2026-06-02 16:01:00,LOTTE OneTV,200
2026-06-02 16:01:10,LOTTE OneTV,202
2026-06-02 16:01:20,LOTTE OneTV,197
2026-06-02 16:01:30,LOTTE OneTV,192
2026-06-02 16:01:40,LOTTE OneTV,190
2026-06-02 16:01:50,LOTTE OneTV,189
2026-06-02 16:02:00,LOTTE OneTV,191
2026-06-02 16:02:10,LOTTE OneTV,189
2026-06-02 16:02:20,LOTTE OneTV,190
2026-06-02 16:02:30,LOTTE OneTV,187
2026-06-02 16:02:40,LOTTE OneTV,193
2026-06-02 16:02:50,LOTTE OneTV,194
2026-06-02 16:03:00,LOTTE OneTV,198
2026-06-02 16:03:10,LOTTE OneTV,202
